name,gene.x,gene.y,complexSize
Anti-HDAC2 complex,HDAC2,ZMYM2,17
Anti-HDAC2 complex,HDAC2,ZMYM3,17
Anti-HDAC2 complex,HMG20B,KDM1A,17
Anti-HDAC2 complex,HMG20B,MTA1,17
Anti-HDAC2 complex,HMG20B,MTA2,17
Anti-HDAC2 complex,HMG20B,PHF21A,17
Anti-HDAC2 complex,HMG20B,RBBP4,17
Anti-HDAC2 complex,HMG20B,RBBP7,17
Anti-HDAC2 complex,HMG20B,RCOR1,17
Anti-HDAC2 complex,HMG20B,SIN3A,17
Anti-HDAC2 complex,HMG20B,ZMYM2,17
Anti-HDAC2 complex,HMG20B,ZMYM3,17
Anti-HDAC2 complex,KDM1A,MTA1,17
Anti-HDAC2 complex,KDM1A,MTA2,17
Anti-HDAC2 complex,KDM1A,PHF21A,17
Anti-HDAC2 complex,KDM1A,RBBP4,17
Anti-HDAC2 complex,KDM1A,RBBP7,17
Anti-HDAC2 complex,KDM1A,RCOR1,17
Anti-HDAC2 complex,KDM1A,SIN3A,17
Anti-HDAC2 complex,KDM1A,ZMYM2,17
Anti-HDAC2 complex,KDM1A,ZMYM3,17
Anti-HDAC2 complex,MTA1,MTA2,17
Anti-HDAC2 complex,MTA1,PHF21A,17
Anti-HDAC2 complex,MTA1,RBBP4,17
Anti-HDAC2 complex,MTA1,RBBP7,17
Anti-HDAC2 complex,MTA1,RCOR1,17
Anti-HDAC2 complex,MTA1,SIN3A,17
Anti-HDAC2 complex,MTA1,ZMYM2,17
Anti-HDAC2 complex,MTA1,ZMYM3,17
Anti-HDAC2 complex,MTA2,PHF21A,17
Anti-HDAC2 complex,MTA2,RBBP4,17
Anti-HDAC2 complex,MTA2,RBBP7,17
Anti-HDAC2 complex,MTA2,RCOR1,17
Anti-HDAC2 complex,MTA2,SIN3A,17
Anti-HDAC2 complex,MTA2,ZMYM2,17
Anti-HDAC2 complex,MTA2,ZMYM3,17
Anti-HDAC2 complex,PHF21A,RBBP4,17
Anti-HDAC2 complex,PHF21A,RBBP7,17
Anti-HDAC2 complex,PHF21A,RCOR1,17
Anti-HDAC2 complex,PHF21A,SIN3A,17
Anti-HDAC2 complex,PHF21A,ZMYM2,17
Anti-HDAC2 complex,PHF21A,ZMYM3,17
Anti-HDAC2 complex,RBBP4,RBBP7,17
Anti-HDAC2 complex,RBBP4,RCOR1,17
Anti-HDAC2 complex,RBBP4,SIN3A,17
Anti-HDAC2 complex,RBBP4,ZMYM2,17
Anti-HDAC2 complex,RBBP4,ZMYM3,17
Anti-HDAC2 complex,RBBP7,RCOR1,17
Anti-HDAC2 complex,RBBP7,SIN3A,17
Anti-HDAC2 complex,RBBP7,ZMYM2,17
Anti-HDAC2 complex,RBBP7,ZMYM3,17
Anti-HDAC2 complex,RCOR1,SIN3A,17
Anti-HDAC2 complex,RCOR1,ZMYM2,17
Anti-HDAC2 complex,RCOR1,ZMYM3,17
Anti-HDAC2 complex,SIN3A,ZMYM2,17
Anti-HDAC2 complex,SIN3A,ZMYM3,17
Anti-HDAC2 complex,ZMYM2,ZMYM3,17
Anti-SMN protein complex,DDX20,GEMIN4,5
Anti-Sm protein complex,DDX20,GEMIN4,7
Axin-PP2A A-PP2A C-GSK3-beta-beta-catenin complex,AXIN1,CTNNB1,4
Axin-p53-HIPK2 complex,AXIN1,TP53,3
BAF complex,ACTL6A,ARID1B,14
BAF complex,ACTL6A,SMARCA4,14
BAF complex,ACTL6A,SMARCB1,14
BAF complex,ACTL6A,SMARCC1,14
BAF complex,ACTL6A,SMARCC2,14
BAF complex,ACTL6A,SMARCD1,14
BAF complex,ACTL6A,SMARCE1,14
BAF complex,ACTL6A,SMARCD2,14
BAF complex,ARID1B,SMARCA4,14
BAF complex,ARID1B,SMARCB1,14
BAF complex,ARID1B,SMARCC1,14
BAF complex,ARID1B,SMARCC2,14
BAF complex,ARID1B,SMARCD1,14
BAF complex,ARID1B,SMARCE1,14
BAF complex,ARID1B,SMARCD2,14
BAF complex,SMARCA4,SMARCB1,14
BAF complex,SMARCA4,SMARCC1,14
BAF complex,SMARCA4,SMARCC2,14
BAF complex,SMARCA4,SMARCD1,14
BAF complex,SMARCA4,SMARCE1,14
BAF complex,SMARCA4,SMARCD2,14
BAF complex,SMARCB1,SMARCC1,14
BAF complex,SMARCB1,SMARCC2,14
BAF complex,SMARCB1,SMARCD1,14
BAF complex,SMARCB1,SMARCE1,14
BAF complex,SMARCB1,SMARCD2,14
BAF complex,SMARCC1,SMARCC2,14
BAF complex,SMARCC1,SMARCD1,14
BAF complex,SMARCC1,SMARCE1,14
BAF complex,SMARCC1,SMARCD2,14
BAF complex,SMARCC2,SMARCD1,14
BAF complex,SMARCC2,SMARCE1,14
BAF complex,SMARCC2,SMARCD2,14
BAF complex,SMARCD1,SMARCE1,14
BAF complex,SMARCD1,SMARCD2,14
BAF complex,SMARCD2,SMARCE1,14
BASC (Ab 80) complex (BRCA1-associated genome surveillance complex),RFC1,RFC4,8
BASC (Ab 81) complex (BRCA1-associated genome surveillance complex),RFC1,RFC4,6
BASC complex (BRCA1-associated genome surveillance complex),MRE11,NBN,12
BASC complex (BRCA1-associated genome surveillance complex),MRE11,RAD50,12
BASC complex (BRCA1-associated genome surveillance complex),MRE11,RFC1,12
BASC complex (BRCA1-associated genome surveillance complex),MRE11,RFC4,12
BASC complex (BRCA1-associated genome surveillance complex),NBN,RAD50,12
BASC complex (BRCA1-associated genome surveillance complex),NBN,RFC1,12
BASC complex (BRCA1-associated genome surveillance complex),NBN,RFC4,12
BASC complex (BRCA1-associated genome surveillance complex),RAD50,RFC1,12
BASC complex (BRCA1-associated genome surveillance complex),RAD50,RFC4,12
BASC complex (BRCA1-associated genome surveillance complex),RFC1,RFC4,12
BBS4 centriolar satellite complex,CEP131,PCM1,3
BHC complex,HDAC1,HDAC2,6
BHC complex,HDAC1,HMG20B,6
BHC complex,HDAC1,KDM1A,6
BHC complex,HDAC1,PHF21A,6
BHC complex,HDAC1,RCOR1,6
BHC complex,HDAC2,HMG20B,6
BHC complex,HDAC2,KDM1A,6
BHC complex,HDAC2,PHF21A,6
BHC complex,HDAC2,RCOR1,6
BHC complex,HMG20B,KDM1A,6
BHC complex,HMG20B,PHF21A,6
BHC complex,HMG20B,RCOR1,6
BHC complex,KDM1A,PHF21A,6
BHC complex,KDM1A,RCOR1,6
BHC complex,PHF21A,RCOR1,6
BHC110 complex,HDAC1,HDAC2,10
BHC110 complex,HDAC1,HMG20B,10
BHC110 complex,HDAC1,KDM1A,10
BHC110 complex,HDAC1,PHF21A,10
BHC110 complex,HDAC1,RCOR1,10
BHC110 complex,HDAC1,ZMYM2,10
BHC110 complex,HDAC2,HMG20B,10
BHC110 complex,HDAC2,KDM1A,10
BHC110 complex,HDAC2,PHF21A,10
BHC110 complex,HDAC2,RCOR1,10
BHC110 complex,HDAC2,ZMYM2,10
BHC110 complex,HMG20B,KDM1A,10
BHC110 complex,HMG20B,PHF21A,10
BHC110 complex,HMG20B,RCOR1,10
BHC110 complex,HMG20B,ZMYM2,10
BHC110 complex,KDM1A,PHF21A,10
BHC110 complex,KDM1A,RCOR1,10
BHC110 complex,KDM1A,ZMYM2,10
BHC110 complex,PHF21A,RCOR1,10
BHC110 complex,PHF21A,ZMYM2,10
BHC110 complex,RCOR1,ZMYM2,10
BP-SMAD complex,ERCC3,KLF10,8
BRAF53-BRCA2 complex,HDAC1,HDAC2,7
BRAF53-BRCA2 complex,HDAC1,HMG20B,7
BRAF53-BRCA2 complex,HDAC1,KDM1A,7
BRAF53-BRCA2 complex,HDAC1,PHF21A,7
BRAF53-BRCA2 complex,HDAC1,RCOR1,7
BRAF53-BRCA2 complex,HDAC2,HMG20B,7
BRAF53-BRCA2 complex,HDAC2,KDM1A,7
BRAF53-BRCA2 complex,HDAC2,PHF21A,7
BRAF53-BRCA2 complex,HDAC2,RCOR1,7
BRAF53-BRCA2 complex,HMG20B,KDM1A,7
BRAF53-BRCA2 complex,HMG20B,PHF21A,7
BRAF53-BRCA2 complex,HMG20B,RCOR1,7
BRAF53-BRCA2 complex,KDM1A,PHF21A,7
BRAF53-BRCA2 complex,KDM1A,RCOR1,7
BRAF53-BRCA2 complex,PHF21A,RCOR1,7
BRCA1-BARD1-BACH1-DNA damage complex II,MRE11,NBN,8
BRCA1-BARD1-BACH1-DNA damage complex II,MRE11,RAD50,8
BRCA1-BARD1-BACH1-DNA damage complex II,NBN,RAD50,8
BRCA1-HDAC1-HDAC2 complex,HDAC1,HDAC2,3
BRCA1-RAD50-MRE11-NBS1 complex,MRE11,NBN,4
BRCA1-RAD50-MRE11-NBS1 complex,MRE11,RAD50,4
BRCA1-RAD50-MRE11-NBS1 complex,NBN,RAD50,4
BRCA1-RNA polymerase II complex,ERCC3,GTF2H1,26
BRCA1-RNA polymerase II complex,ERCC3,GTF2H3,26
BRCA1-RNA polymerase II complex,ERCC3,GTF2H4,26
BRCA1-RNA polymerase II complex,ERCC3,POLR2A,26
BRCA1-RNA polymerase II complex,GTF2H1,GTF2H3,26
BRCA1-RNA polymerase II complex,GTF2H1,GTF2H4,26
BRCA1-RNA polymerase II complex,GTF2H1,POLR2A,26
BRCA1-RNA polymerase II complex,GTF2H3,GTF2H4,26
BRCA1-RNA polymerase II complex,GTF2H3,POLR2A,26
BRCA1-RNA polymerase II complex,GTF2H4,POLR2A,26
BRD4 complex,BRD4,MED1,8
BRD4 complex,BRD4,MED12,8
BRD4 complex,BRD4,MED14,8
BRD4 complex,BRD4,MED17,8
BRD4 complex,BRD4,MED24,8
BRD4 complex,MED1,MED12,8
BRD4 complex,MED1,MED14,8
BRD4 complex,MED1,MED17,8
BRD4 complex,MED1,MED24,8
BRD4 complex,MED12,MED14,8
BRD4 complex,MED12,MED17,8
BRD4 complex,MED12,MED24,8
BRD4 complex,MED14,MED17,8
BRD4 complex,MED14,MED24,8
BRD4 complex,MED17,MED24,8
BRD4-RFC complex,BRD4,RFC1,6
BRD4-RFC complex,BRD4,RFC4,6
BRD4-RFC complex,RFC1,RFC4,6
BRD7-CBP-SWI\u2013SNF complex,SMARCA4,SMARCE1,7
BRD7-SWI\u2013SNF complex,ACTL6A,SMARCA4,11
BRD7-SWI\u2013SNF complex,ACTL6A,SMARCC1,11
BRD7-SWI\u2013SNF complex,ACTL6A,SMARCC2,11
BRD7-SWI\u2013SNF complex,ACTL6A,SMARCD1,11
BRD7-SWI\u2013SNF complex,ACTL6A,SMARCE1,11
BRD7-SWI\u2013SNF complex,SMARCA4,SMARCC1,11
BRD7-SWI\u2013SNF complex,SMARCA4,SMARCC2,11
BRD7-SWI\u2013SNF complex,SMARCA4,SMARCD1,11
BRD7-SWI\u2013SNF complex,SMARCA4,SMARCE1,11
BRD7-SWI\u2013SNF complex,SMARCC1,SMARCC2,11
BRD7-SWI\u2013SNF complex,SMARCC1,SMARCD1,11
BRD7-SWI\u2013SNF complex,SMARCC1,SMARCE1,11
BRD7-SWI\u2013SNF complex,SMARCC2,SMARCD1,11
BRD7-SWI\u2013SNF complex,SMARCC2,SMARCE1,11
BRD7-SWI\u2013SNF complex,SMARCD1,SMARCE1,11
BRG1-SIN3A complex,ACTL6A,HDAC2,14
BRG1-SIN3A complex,ACTL6A,RBBP4,14
BRG1-SIN3A complex,ACTL6A,SIN3A,14
BRG1-SIN3A complex,ACTL6A,SMARCA4,14
BRG1-SIN3A complex,ACTL6A,SMARCB1,14
BRG1-SIN3A complex,ACTL6A,SMARCC1,14
BRG1-SIN3A complex,ACTL6A,SMARCC2,14
BRG1-SIN3A complex,ACTL6A,SMARCD1,14
BRG1-SIN3A complex,ACTL6A,SMARCD2,14
BRG1-SIN3A complex,ACTL6A,SMARCE1,14
BRG1-SIN3A complex,HDAC2,RBBP4,14
BRG1-SIN3A complex,HDAC2,SIN3A,14
BRG1-SIN3A complex,HDAC2,SMARCA4,14
BRG1-SIN3A complex,HDAC2,SMARCB1,14
BRG1-SIN3A complex,HDAC2,SMARCC1,14
BRG1-SIN3A complex,HDAC2,SMARCC2,14
BRG1-SIN3A complex,HDAC2,SMARCD1,14
BRG1-SIN3A complex,HDAC2,SMARCD2,14
BRG1-SIN3A complex,HDAC2,SMARCE1,14
BRG1-SIN3A complex,RBBP4,SIN3A,14
BRG1-SIN3A complex,RBBP4,SMARCA4,14
BRG1-SIN3A complex,RBBP4,SMARCB1,14
BRG1-SIN3A complex,RBBP4,SMARCC1,14
BRG1-SIN3A complex,RBBP4,SMARCC2,14
BRG1-SIN3A complex,RBBP4,SMARCD1,14
BRG1-SIN3A complex,RBBP4,SMARCD2,14
BRG1-SIN3A complex,RBBP4,SMARCE1,14
BRG1-SIN3A complex,SIN3A,SMARCA4,14
BRG1-SIN3A complex,SIN3A,SMARCB1,14
BRG1-SIN3A complex,SIN3A,SMARCC1,14
BRG1-SIN3A complex,SIN3A,SMARCC2,14
BRG1-SIN3A complex,SIN3A,SMARCD1,14
BRG1-SIN3A complex,SIN3A,SMARCD2,14
BRG1-SIN3A complex,SIN3A,SMARCE1,14
BRG1-SIN3A complex,SMARCA4,SMARCB1,14
BRG1-SIN3A complex,SMARCA4,SMARCC1,14
BRG1-SIN3A complex,SMARCA4,SMARCC2,14
BRG1-SIN3A complex,SMARCA4,SMARCD1,14
BRG1-SIN3A complex,SMARCA4,SMARCD2,14
BRG1-SIN3A complex,SMARCA4,SMARCE1,14
BRG1-SIN3A complex,SMARCB1,SMARCC1,14
BRG1-SIN3A complex,SMARCB1,SMARCC2,14
BRG1-SIN3A complex,SMARCB1,SMARCD1,14
BRG1-SIN3A complex,SMARCB1,SMARCD2,14
BRG1-SIN3A complex,SMARCB1,SMARCE1,14
BRG1-SIN3A complex,SMARCC1,SMARCC2,14
BRG1-SIN3A complex,SMARCC1,SMARCD1,14
BRG1-SIN3A complex,SMARCC1,SMARCD2,14
BRG1-SIN3A complex,SMARCC1,SMARCE1,14
BRG1-SIN3A complex,SMARCC2,SMARCD1,14
BRG1-SIN3A complex,SMARCC2,SMARCD2,14
BRG1-SIN3A complex,SMARCC2,SMARCE1,14
BRG1-SIN3A complex,SMARCD1,SMARCD2,14
BRG1-SIN3A complex,SMARCD1,SMARCE1,14
BRG1-SIN3A complex,SMARCD2,SMARCE1,14
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,ACTL6A,HDAC2,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,ACTL6A,SIN3A,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,ACTL6A,SMARCA4,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,ACTL6A,SMARCB1,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,ACTL6A,SMARCC1,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,ACTL6A,SMARCC2,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,ACTL6A,SMARCD1,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,ACTL6A,SMARCE1,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,HDAC2,SIN3A,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,HDAC2,SMARCA4,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,HDAC2,SMARCB1,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,HDAC2,SMARCC1,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,HDAC2,SMARCC2,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,HDAC2,SMARCD1,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,HDAC2,SMARCE1,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,SIN3A,SMARCA4,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,SIN3A,SMARCB1,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,SIN3A,SMARCC1,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,SIN3A,SMARCC2,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,SIN3A,SMARCD1,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,SIN3A,SMARCE1,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,SMARCA4,SMARCB1,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,SMARCA4,SMARCC1,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,SMARCA4,SMARCC2,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,SMARCA4,SMARCD1,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,SMARCA4,SMARCE1,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,SMARCB1,SMARCC1,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,SMARCB1,SMARCC2,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,SMARCB1,SMARCD1,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,SMARCB1,SMARCE1,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,SMARCC1,SMARCC2,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,SMARCC1,SMARCD1,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,SMARCC1,SMARCE1,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,SMARCC2,SMARCD1,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,SMARCC2,SMARCE1,11
BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I,SMARCD1,SMARCE1,11
BRM-SIN3A complex,ACTL6A,HDAC1,15
BRM-SIN3A complex,ACTL6A,HDAC2,15
BRM-SIN3A complex,ACTL6A,RBBP4,15
BRM-SIN3A complex,ACTL6A,SIN3A,15
BRM-SIN3A complex,ACTL6A,SMARCB1,15
BRM-SIN3A complex,ACTL6A,SMARCC1,15
BRM-SIN3A complex,ACTL6A,SMARCC2,15
BRM-SIN3A complex,ACTL6A,SMARCD1,15
BRM-SIN3A complex,ACTL6A,SMARCD2,15
BRM-SIN3A complex,ACTL6A,SMARCE1,15
BRM-SIN3A complex,HDAC1,HDAC2,15
BRM-SIN3A complex,HDAC1,RBBP4,15
BRM-SIN3A complex,HDAC1,SIN3A,15
BRM-SIN3A complex,HDAC1,SMARCB1,15
BRM-SIN3A complex,HDAC1,SMARCC1,15
BRM-SIN3A complex,HDAC1,SMARCC2,15
BRM-SIN3A complex,HDAC1,SMARCD1,15
BRM-SIN3A complex,HDAC1,SMARCD2,15
BRM-SIN3A complex,HDAC1,SMARCE1,15
BRM-SIN3A complex,HDAC2,RBBP4,15
BRM-SIN3A complex,HDAC2,SIN3A,15
BRM-SIN3A complex,HDAC2,SMARCB1,15
BRM-SIN3A complex,HDAC2,SMARCC1,15
BRM-SIN3A complex,HDAC2,SMARCC2,15
BRM-SIN3A complex,HDAC2,SMARCD1,15
BRM-SIN3A complex,HDAC2,SMARCD2,15
BRM-SIN3A complex,HDAC2,SMARCE1,15
BRM-SIN3A complex,RBBP4,SIN3A,15
BRM-SIN3A complex,RBBP4,SMARCB1,15
BRM-SIN3A complex,RBBP4,SMARCC1,15
BRM-SIN3A complex,RBBP4,SMARCC2,15
BRM-SIN3A complex,RBBP4,SMARCD1,15
BRM-SIN3A complex,RBBP4,SMARCD2,15
BRM-SIN3A complex,RBBP4,SMARCE1,15
BRM-SIN3A complex,SIN3A,SMARCB1,15
BRM-SIN3A complex,SIN3A,SMARCC1,15
BRM-SIN3A complex,SIN3A,SMARCC2,15
BRM-SIN3A complex,SIN3A,SMARCD1,15
BRM-SIN3A complex,SIN3A,SMARCD2,15
BRM-SIN3A complex,SIN3A,SMARCE1,15
BRM-SIN3A complex,SMARCB1,SMARCC1,15
BRM-SIN3A complex,SMARCB1,SMARCC2,15
BRM-SIN3A complex,SMARCB1,SMARCD1,15
BRM-SIN3A complex,SMARCB1,SMARCD2,15
BRM-SIN3A complex,SMARCB1,SMARCE1,15
BRM-SIN3A complex,SMARCC1,SMARCC2,15
BRM-SIN3A complex,SMARCC1,SMARCD1,15
BRM-SIN3A complex,SMARCC1,SMARCD2,15
BRM-SIN3A complex,SMARCC1,SMARCE1,15
BRM-SIN3A complex,SMARCC2,SMARCD1,15
BRM-SIN3A complex,SMARCC2,SMARCD2,15
BRM-SIN3A complex,SMARCC2,SMARCE1,15
BRM-SIN3A complex,SMARCD1,SMARCD2,15
BRM-SIN3A complex,SMARCD1,SMARCE1,15
BRM-SIN3A complex,SMARCD2,SMARCE1,15
BRM-SIN3A-HDAC complex,ACTL6A,HDAC2,12
BRM-SIN3A-HDAC complex,ACTL6A,SIN3A,12
BRM-SIN3A-HDAC complex,ACTL6A,SMARCB1,12
BRM-SIN3A-HDAC complex,ACTL6A,SMARCC1,12
BRM-SIN3A-HDAC complex,ACTL6A,SMARCC2,12
BRM-SIN3A-HDAC complex,ACTL6A,SMARCD1,12
BRM-SIN3A-HDAC complex,ACTL6A,SMARCD2,12
BRM-SIN3A-HDAC complex,ACTL6A,SMARCE1,12
BRM-SIN3A-HDAC complex,HDAC2,SIN3A,12
BRM-SIN3A-HDAC complex,HDAC2,SMARCB1,12
BRM-SIN3A-HDAC complex,HDAC2,SMARCC1,12
BRM-SIN3A-HDAC complex,HDAC2,SMARCC2,12
BRM-SIN3A-HDAC complex,HDAC2,SMARCD1,12
BRM-SIN3A-HDAC complex,HDAC2,SMARCD2,12
BRM-SIN3A-HDAC complex,HDAC2,SMARCE1,12
BRM-SIN3A-HDAC complex,SIN3A,SMARCB1,12
BRM-SIN3A-HDAC complex,SIN3A,SMARCC1,12
BRM-SIN3A-HDAC complex,SIN3A,SMARCC2,12
BRM-SIN3A-HDAC complex,SIN3A,SMARCD1,12
BRM-SIN3A-HDAC complex,SIN3A,SMARCD2,12
BRM-SIN3A-HDAC complex,SIN3A,SMARCE1,12
BRM-SIN3A-HDAC complex,SMARCB1,SMARCC1,12
BRM-SIN3A-HDAC complex,SMARCB1,SMARCC2,12
BRM-SIN3A-HDAC complex,SMARCB1,SMARCD1,12
BRM-SIN3A-HDAC complex,SMARCB1,SMARCD2,12
BRM-SIN3A-HDAC complex,SMARCB1,SMARCE1,12
BRM-SIN3A-HDAC complex,SMARCC1,SMARCC2,12
BRM-SIN3A-HDAC complex,SMARCC1,SMARCD1,12
BRM-SIN3A-HDAC complex,SMARCC1,SMARCD2,12
BRM-SIN3A-HDAC complex,SMARCC1,SMARCE1,12
BRM-SIN3A-HDAC complex,SMARCC2,SMARCD1,12
BRM-SIN3A-HDAC complex,SMARCC2,SMARCD2,12
BRM-SIN3A-HDAC complex,SMARCC2,SMARCE1,12
BRM-SIN3A-HDAC complex,SMARCD1,SMARCD2,12
BRM-SIN3A-HDAC complex,SMARCD1,SMARCE1,12
BRM-SIN3A-HDAC complex,SMARCD2,SMARCE1,12
BRM-associated complex,ACTL6A,SMARCB1,10
BRM-associated complex,ACTL6A,SMARCC1,10
BRM-associated complex,ACTL6A,SMARCC2,10
BRM-associated complex,ACTL6A,SMARCD1,10
BRM-associated complex,ACTL6A,SMARCD2,10
BRM-associated complex,ACTL6A,SMARCE1,10
BRM-associated complex,SMARCB1,SMARCC1,10
BRM-associated complex,SMARCB1,SMARCC2,10
BRM-associated complex,SMARCB1,SMARCD1,10
BRM-associated complex,SMARCB1,SMARCD2,10
BRM-associated complex,SMARCB1,SMARCE1,10
BRM-associated complex,SMARCC1,SMARCC2,10
BRM-associated complex,SMARCC1,SMARCD1,10
BRM-associated complex,SMARCC1,SMARCD2,10
BRM-associated complex,SMARCC1,SMARCE1,10
BRM-associated complex,SMARCC2,SMARCD1,10
BRM-associated complex,SMARCC2,SMARCD2,10
BRM-associated complex,SMARCC2,SMARCE1,10
BRM-associated complex,SMARCD1,SMARCD2,10
BRM-associated complex,SMARCD1,SMARCE1,10
BRM-associated complex,SMARCD2,SMARCE1,10
BRMS1-RBP1 complex,ARID4B,BRMS1,2
BRMS1-SIN3-HDAC complex,BRMS1,HDAC1,8
BRMS1-SIN3-HDAC complex,BRMS1,HDAC2,8
BRMS1-SIN3-HDAC complex,BRMS1,RBBP4,8
BRMS1-SIN3-HDAC complex,BRMS1,RBBP7,8
BRMS1-SIN3-HDAC complex,BRMS1,SAP30,8
BRMS1-SIN3-HDAC complex,BRMS1,SIN3A,8
BRMS1-SIN3-HDAC complex,BRMS1,SIN3B,8
BRMS1-SIN3-HDAC complex,HDAC1,HDAC2,8
BRMS1-SIN3-HDAC complex,HDAC1,RBBP4,8
BRMS1-SIN3-HDAC complex,HDAC1,RBBP7,8
BRMS1-SIN3-HDAC complex,HDAC1,SAP30,8
BRMS1-SIN3-HDAC complex,HDAC1,SIN3A,8
BRMS1-SIN3-HDAC complex,HDAC1,SIN3B,8
BRMS1-SIN3-HDAC complex,HDAC2,RBBP4,8
BRMS1-SIN3-HDAC complex,HDAC2,RBBP7,8
BRMS1-SIN3-HDAC complex,HDAC2,SAP30,8
BRMS1-SIN3-HDAC complex,HDAC2,SIN3A,8
BRMS1-SIN3-HDAC complex,HDAC2,SIN3B,8
BRMS1-SIN3-HDAC complex,RBBP4,RBBP7,8
BRMS1-SIN3-HDAC complex,RBBP4,SAP30,8
BRMS1-SIN3-HDAC complex,RBBP4,SIN3A,8
BRMS1-SIN3-HDAC complex,RBBP4,SIN3B,8
BRMS1-SIN3-HDAC complex,RBBP7,SAP30,8
BRMS1-SIN3-HDAC complex,RBBP7,SIN3A,8
BRMS1-SIN3-HDAC complex,RBBP7,SIN3B,8
BRMS1-SIN3-HDAC complex,SAP30,SIN3A,8
BRMS1-SIN3-HDAC complex,SAP30,SIN3B,8
BRMS1-SIN3-HDAC complex,SIN3A,SIN3B,8
Brg1-associated complex I,ACTL6A,SMARCA4,9
Brg1-associated complex I,ACTL6A,SMARCB1,9
Brg1-associated complex I,ACTL6A,SMARCC1,9
Brg1-associated complex I,ACTL6A,SMARCC2,9
Brg1-associated complex I,ACTL6A,SMARCD1,9
Brg1-associated complex I,ACTL6A,SMARCE1,9
Brg1-associated complex I,SMARCA4,SMARCB1,9
Brg1-associated complex I,SMARCA4,SMARCC1,9
Brg1-associated complex I,SMARCA4,SMARCC2,9
Brg1-associated complex I,SMARCA4,SMARCD1,9
Brg1-associated complex I,SMARCA4,SMARCE1,9
Brg1-associated complex I,SMARCB1,SMARCC1,9
Brg1-associated complex I,SMARCB1,SMARCC2,9
Brg1-associated complex I,SMARCB1,SMARCD1,9
Brg1-associated complex I,SMARCB1,SMARCE1,9
Brg1-associated complex I,SMARCC1,SMARCC2,9
Brg1-associated complex I,SMARCC1,SMARCD1,9
Brg1-associated complex I,SMARCC1,SMARCE1,9
Brg1-associated complex I,SMARCC2,SMARCD1,9
Brg1-associated complex I,SMARCC2,SMARCE1,9
Brg1-associated complex I,SMARCD1,SMARCE1,9
Brg1-associated complex II,ACTL6A,SMARCA4,7
Brg1-associated complex II,ACTL6A,SMARCB1,7
Brg1-associated complex II,ACTL6A,SMARCC1,7
Brg1-associated complex II,ACTL6A,SMARCC2,7
Brg1-associated complex II,SMARCA4,SMARCB1,7
Brg1-associated complex II,SMARCA4,SMARCC1,7
Brg1-associated complex II,SMARCA4,SMARCC2,7
Brg1-associated complex II,SMARCB1,SMARCC1,7
Brg1-associated complex II,SMARCB1,SMARCC2,7
Brg1-associated complex II,SMARCC1,SMARCC2,7
Brg1-based SWI/SNF complex,ACTL6A,SMARCB1,4
Brg1-based SWI/SNF complex,ACTL6A,SMARCC1,4
Brg1-based SWI/SNF complex,ACTL6A,SMARCC2,4
Brg1-based SWI/SNF complex,SMARCB1,SMARCC1,4
